,Question,Qrep,Answer,Rep,Skill,Dataset,p,MacroCat,text,label,label2,is_valid,set_tag,is_test,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
93,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,l' unico-cont che ho con-l-esterno sono le telefonate,descrizione,S,RD,"('green', 0, 1)",green,l' unico-cont che ho con-l-esterno sono le telefonate,green,descrizione,False,0,False,,,,,,
94,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,"in-primo-luogo, l' unico-mezzo che ho per mantenere-il-cont con-mondo-esterno sono le lettere",descrizione,S,RD,"('green', 0, 1)",green,"in-primo-luogo, l' unico-mezzo che ho per mantenere-il-cont con-mondo-esterno sono le lettere",green,descrizione,False,0,False,,,,,,
95,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,"perche ho-frequentato le opport-trattam segnate, 
",descrizione,S,RD,"('green', 0, 1)",green,"perche ho-frequentato le opport-trattam segnate, 
",green,descrizione,False,0,False,,,,,,
96,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,"per-esempio: i colloqui, la chiesa, eccetera",specificazione,S,RD,"('yellow', 1, 1)",yellow,"per-esempio: i colloqui, la chiesa, eccetera",yellow,specificazione,True,1,False,,,,,,
97,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,alcune le ho-conosciute qui-dentro,descrizione,S,RD,"('green', 0, 1)",green,alcune le ho-conosciute qui-dentro,green,descrizione,True,1,False,,,,,,
98,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,attr-altri-deten,descrizione,S,RD,"('green', 0, 1)",green,attr-altri-deten,green,descrizione,False,0,False,,,,,,
99,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,"attr-i-deten, gli avvocati e il person-del-carc",descrizione,S,RD,"('green', 0, 1)",green,"attr-i-deten, gli avvocati e il person-del-carc",green,descrizione,False,0,False,,,,,,
100,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,non so,sancire,S,RD,"('red', 1, 0)",red,non so,red,sancire,False,0,False,,,,,,
101,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,"dopo-molto-tempo passato in-carc, sappiamo-tutto 

",sancire,S,RD,"('red', 1, 0)",red,"dopo-molto-tempo passato in-carc, sappiamo-tutto 

",red,sancire,False,0,False,,,,,,
102,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,"senza-te-ne-rend-con. 
con-la-bocca od con-orecchi",sancire,S,RD,"('red', 1, 0)",red,"senza-te-ne-rend-con. 
con-la-bocca od con-orecchi",red,sancire,True,1,False,,,,,,
103,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,"l-ho-sent-dire in-giro 
",descrizione,S,RD,"('green', 0, 1)",green,"l-ho-sent-dire in-giro 
",green,descrizione,False,0,False,,,,,,
104,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,tr-operatori (soprattutto-educ) e comp-deten.,descrizione,S,RD,"('green', 0, 1)",green,tr-operatori (soprattutto-educ) e comp-deten.,green,descrizione,False,0,False,,,,,,
105,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,"tutto-il-person (direttore, comandante) e-molto-disponibile",giudizio,S,RD,"('red', 3, 1)",red,"tutto-il-person (direttore, comandante) e-molto-disponibile",red,giudizio,True,1,False,,,,,,
106,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,ho-conosc-info dalla completa-esp che ho-av all-est-della prigione e dagli studi-completi che ho-fatto,descrizione,S,RD,"('green', 0, 1)",green,ho-conosc-info dalla completa-esp che ho-av all-est-della prigione e dagli studi-completi che ho-fatto,green,descrizione,False,0,False,,,,,,
107,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,"ho-conosc-info per-esp all-int-del carcere, gli-studi e le info che ho-av dai-deten 
",descrizione,S,RD,"('green', 0, 1)",green,"ho-conosc-info per-esp all-int-del carcere, gli-studi e le info che ho-av dai-deten 
",green,descrizione,True,1,False,,,,,,
108,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,"ho-ricevuto-info sull-assistenza della-prig e sugli-studi e le info dai-deten come me 
",descrizione,S,RD,"('green', 0, 1)",green,"ho-ricevuto-info sull-assistenza della-prig e sugli-studi e le info dai-deten come me 
",green,descrizione,False,0,False,,,,,,
109,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,"ho-ricevuto-info sull-assistenza della-prig e sugli-studi e le info dai-deten come me 
",descrizione,S,RD,"('green', 0, 1)",green,"ho-ricevuto-info sull-assistenza della-prig e sugli-studi e le info dai-deten come me 
",green,descrizione,False,0,False,,,,,,
110,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,"nel-centro-rieduc, da-varie-pers e tr-la-tv. 
",descrizione,S,RD,"('green', 0, 1)",green,"nel-centro-rieduc, da-varie-pers e tr-la-tv. 
",green,descrizione,False,0,False,,,,,,
111,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,ho-sent di pers-che-parlano,generalizzazione,S,RD,"('red', 3, 1)",red,ho-sent di pers-che-parlano,red,generalizzazione,False,0,False,,,,,,
112,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,lo-so-perche ho-delle-personali e dagli-educ,descrizione,S,RD,"('green', 0, 1)",green,lo-so-perche ho-delle-personali e dagli-educ,green,descrizione,True,1,False,,,,,,
113,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,"ci-hanno-spiegat tante-pers, come i-volontari",descrizione,S,RD,"('green', 0, 1)",green,"ci-hanno-spiegat tante-pers, come i-volontari",green,descrizione,False,0,False,,,,,,
114,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,ho-chiesto-a-comp cosa c' era dentro,descrizione,S,RD,"('green', 0, 1)",green,ho-chiesto-a-comp cosa c' era dentro,green,descrizione,False,0,False,,,,,,
115,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,"me-lo-ha-detto mio-marito c
",descrizione,S,RD,"('green', 0, 1)",green,"me-lo-ha-detto mio-marito c
",green,descrizione,False,0,False,,,,,,
116,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,me-l-hanno-detto gli operatori e le comp,descrizione,S,RD,"('green', 0, 1)",green,me-l-hanno-detto gli operatori e le comp,green,descrizione,False,0,False,,,,,,
117,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,"le mie-amic-lav-fuori le suore c-e la bibliot c-e la scuola 
",descrizione,S,RD,"('green', 0, 1)",green,"le mie-amic-lav-fuori le suore c-e la bibliot c-e la scuola 
",green,descrizione,False,0,False,,,,,,
118,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,lav-all-int dell ist-di-pena d,descrizione,S,RD,"('green', 0, 1)",green,lav-all-int dell ist-di-pena d,green,descrizione,False,0,False,,,,,,
119,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,"dalle mie-amiche-lav-fuori seguo-la-scuola c-e la bibliot concorsi-di-poesia eccetera le suore l' educ, lo psicologo eccetera c-e la chiesa dove si-fanno-attiv",descrizione,S,RD,"('green', 0, 1)",green,"dalle mie-amiche-lav-fuori seguo-la-scuola c-e la bibliot concorsi-di-poesia eccetera le suore l' educ, lo psicologo eccetera c-e la chiesa dove si-fanno-attiv",green,descrizione,False,0,False,,,,,,
120,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,seguo-la-scuola,descrizione,S,RD,"('green', 0, 1)",green,seguo-la-scuola,green,descrizione,False,0,False,,,,,,
121,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,"c-e la bibliot concorsi-di-poesia eccetera le suore l' educ, lo psicologo eccetera c-e la chiesa dove si-fanno-attiv",descrizione,S,RD,"('green', 0, 1)",green,"c-e la bibliot concorsi-di-poesia eccetera le suore l' educ, lo psicologo eccetera c-e la chiesa dove si-fanno-attiv",green,descrizione,True,1,False,,,,,,
122,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,"tr-i-comp-di-cella, parl-uno-con-l-altro",descrizione,S,RD,"('green', 0, 1)",green,"tr-i-comp-di-cella, parl-uno-con-l-altro",green,descrizione,False,0,False,,,,,,
123,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,ci-avvisano gli agenti-poliz-penit,descrizione,S,RD,"('green', 0, 1)",green,ci-avvisano gli agenti-poliz-penit,green,descrizione,False,0,False,,,,,,
124,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,io ho parl-con l' ispettore del-carc,descrizione,S,RD,"('green', 0, 1)",green,io ho parl-con l' ispettore del-carc,green,descrizione,False,0,False,,,,,,
125,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,dagli-altri-deten.,descrizione,S,RD,"('green', 0, 1)",green,dagli-altri-deten.,green,descrizione,False,0,False,,,,,,
126,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,dagli-altri-deten.,descrizione,S,RD,"('green', 0, 1)",green,dagli-altri-deten.,green,descrizione,False,0,False,,,,,,
127,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,le-circostanze ci-informano.,commento,S,RD,"('red', 3, 1)",red,le-circostanze ci-informano.,red,commento,True,1,False,,,,,,
128,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,educ,generalizzazione,S,RD,"('red', 3, 1)",red,educ,red,generalizzazione,True,1,False,,,,,,
129,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,so che ci-sono altre-pers-le-fan,descrizione,S,RD,"('green', 0, 1)",green,so che ci-sono altre-pers-le-fan,green,descrizione,False,0,False,,,,,,
130,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,tr-altri-deten,descrizione,S,RD,"('green', 0, 1)",green,tr-altri-deten,green,descrizione,False,0,False,,,,,,
131,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,"ho-av-la-possib. ci-sono altre-pers-deten che hanno anche-loro le opport 
",descrizione,S,RD,"('green', 0, 1)",green,"ho-av-la-possib. ci-sono altre-pers-deten che hanno anche-loro le opport 
",green,descrizione,False,0,False,,,,,,
132,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,ho-av-l-info un-po' da-pers-deten da-molto-tempo italiane e straniere altro dai-libri d' info che ti-danno appena-entri in-carc,descrizione,S,RD,"('green', 0, 1)",green,ho-av-l-info un-po' da-pers-deten da-molto-tempo italiane e straniere altro dai-libri d' info che ti-danno appena-entri in-carc,green,descrizione,False,0,False,,,,,,
133,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,ho-saputo da un deten-lav-come-scriv,descrizione,S,RD,"('green', 0, 1)",green,ho-saputo da un deten-lav-come-scriv,green,descrizione,False,0,False,,,,,,
134,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,ho-saputo dal deten-lav-come-scriv,descrizione,S,RD,"('green', 0, 1)",green,ho-saputo dal deten-lav-come-scriv,green,descrizione,False,0,False,,,,,,
135,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,l-ho-sent,generalizzazione,S,RD,"('red', 3, 1)",red,l-ho-sent,red,generalizzazione,False,0,False,,,,,,
136,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,perche li-ho-letti nei-libri,descrizione,S,RD,"('green', 0, 1)",green,perche li-ho-letti nei-libri,green,descrizione,False,0,False,,,,,,
137,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,"xche-ci-sono i deten-che-conosco che lo-fanno 
",descrizione,S,RD,"('green', 0, 1)",green,"xche-ci-sono i deten-che-conosco che lo-fanno 
",green,descrizione,True,1,False,,,,,,
138,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,avuto-l-info dell' esp-del-carc,generalizzazione,S,RD,"('red', 3, 1)",red,avuto-l-info dell' esp-del-carc,red,generalizzazione,False,0,False,,,,,,
139,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,lo-vedo,sancire,S,RD,"('red', 1, 0)",red,lo-vedo,red,sancire,False,0,False,,,,,,
140,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,tr-le-esp dell-istituto,generalizzazione,S,RD,"('red', 3, 1)",red,tr-le-esp dell-istituto,red,generalizzazione,False,0,False,,,,,,
141,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,ho-conosciuto l' opport-rieduc da-alcuni-deten,giustificazione,S,RD,"('red', 4, 1)",red,ho-conosciuto l' opport-rieduc da-alcuni-deten,red,giustificazione,False,0,False,,,,,,
