,Unnamed: 0,Unnamed: 0.1,Question,QRep,Answer,Rep,Skill,Dataset,p,MacroCat,text,label,label2,is_valid,set_tag,is_test
99,99,99,Come ti descriveresti prima di entrare in carcere?,Descrizione,non pensavo di entrare in carcere e non ci era da mangiare e abete e da vestirsi e dovevo fare qualcosa e andavo da una persona a chiedere cibo e bisogna fare qualcosa ,prescrizione,J,Mix,"('yellow', 4, 4)",yellow,non pensavo di entrare in carcere e non ci era da mangiare e abete e da vestirsi e dovevo fare qualcosa e andavo da una persona a chiedere cibo e bisogna fare qualcosa ,yellow,prescrizione,True,2,True
100,100,100,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere una persona Detenuta?,Descrizione,da arricchire da incendiare la programmazione e la flessione su cio che si proprie per evitare interventi incoerenti e non troppo utili ,implicazione,J,Mix,"('red', 9, 7)",red,da arricchire da incendiare la programmazione e la flessione su cio che si proprie per evitare interventi incoerenti e non troppo utili ,red,implicazione,True,2,True
101,101,101,Come ti descriveresti prima di entrare in carcere?,Descrizione,una persona persa che non sapeva ,sancire,J,Mix,"('red', 1, 0)",red,una persona persa che non sapeva ,red,sancire,True,2,True
102,102,102,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,come una persona che ha commesso dovuto all'ambiente sociale che frequenta ,giustificazione,J,Mix,"('red', 4, 1)",red,come una persona che ha commesso dovuto all'ambiente sociale che frequenta ,red,giustificazione,True,2,True
103,103,103,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,usufruendo di spazi pia grandi di avere socializzazioni pia frequenti ,giudizio,J,Mix,"('red', 3, 1)",red,usufruendo di spazi pia grandi di avere socializzazioni pia frequenti ,red,giudizio,True,2,True
104,104,104,"Per sviluppare le competenze che il suo ruolo richiede, in che modo l’Amministrazione Penitenziaria fornisce occasioni che reputa efficaci rispetto agli obiettivi e alle competenze previste dal suo ruolo?",Descrizione,il personale e considerato unita e non persona ,commento,J,Mix,"('red', 3, 1)",red,il personale e considerato unita e non persona ,red,commento,True,2,True
105,105,105,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,come di cella pero peter ,descrizione,J,Mix,"('green', 0, 1)",green,come di cella pero peter ,green,descrizione,True,2,True
106,106,106,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere una persona Detenuta?,Descrizione,scarse o poco efficaci ,giudizio,J,Mix,"('red', 3, 1)",red,scarse o poco efficaci ,red,giudizio,True,2,True
107,107,107,"Se la risposta data alla risposta precedente è per nulla efficaci/poco efficaci 0 efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,dipende dal tipo di persona detenuta ,non_risposta,J,Mix,"('red', 3, 1)",red,dipende dal tipo di persona detenuta ,red,non_risposta,True,2,True
108,108,108,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,lo vedo normale ,giudizio,J,Mix,"('red', 3, 1)",red,lo vedo normale ,red,giudizio,True,2,True
109,109,109,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,per nulla efficaci ,conferma,J,Mix,"('red', 2, 1)",red,per nulla efficaci ,red,conferma,True,2,True
110,110,110,Come ti descriveresti prima di entrare in carcere?,Descrizione,disperato e sono stato sfregato ,giustificazione,J,Mix,"('red', 4, 1)",red,disperato e sono stato sfregato ,red,giustificazione,True,2,True
111,111,111,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,che mi serve per tirare su ,descrizione,J,Mix,"('green', 0, 1)",green,che mi serve per tirare su ,green,descrizione,True,2,True
112,112,112,"Se la risposta data alla risposta precedente è per nulla efficaci/poco efficaci 0 efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,per me il detenuto o la maggior parte dei detenuti non vogliono essere rieducati  ,commento,J,Mix,"('red', 3, 1)",red,per me il detenuto o la maggior parte dei detenuti non vogliono essere rieducati  ,red,commento,True,2,True
113,113,113,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,non sono stato trasferito quindi non so dire ,giustificazione,J,Mix,"('red', 4, 1)",red,non sono stato trasferito quindi non so dire ,red,giustificazione,True,2,True
114,114,114,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona deternuta?,Descrizione,aiutano a trascorrere il tempo in modo costrutti ,giudizio,J,Mix,"('red', 3, 1)",red,aiutano a trascorrere il tempo in modo costrutti ,red,giudizio,True,2,True
115,115,115,Come ti descriveresti prima di entrare in carcere?,Descrizione,che era una persona controllo ,descrizione,J,Mix,"('green', 0, 1)",green,che era una persona controllo ,green,descrizione,True,2,True
116,116,116,Come descriverebbe una persona che è stata condannata per lo stesso reato che è stato imputato anche a lei?,Descrizione,sbagliare e umano perseverai e diabolico ,commento,J,Mix,"('red', 3, 1)",red,sbagliare e umano perseverai e diabolico ,red,commento,True,2,True
117,117,117,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,dalle pero erano in carol ,prescrizione,J,Mix,"('yellow', 4, 4)",yellow,dalle pero erano in carol ,yellow,prescrizione,True,2,True
118,118,118,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,una persona come me ma con sentimenti e con desiderio di dare ai suoi figli cio che non ha avuto ,contrapposizione,J,Mix,"('red', 6, 4)",red,una persona come me ma con sentimenti e con desiderio di dare ai suoi figli cio che non ha avuto ,red,contrapposizione,True,2,True
119,119,119,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,scuola lavoro ,giudizio,J,Mix,"('red', 3, 1)",red,scuola lavoro ,red,giudizio,True,2,True
120,120,120,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,già con il fatto che le suore distribuiscono dei vestiti ad entrambe italiano e straniere nello stesso eguali modo ,specificazione,J,Mix,"('yellow', 1, 1)",yellow,già con il fatto che le suore distribuiscono dei vestiti ad entrambe italiano e straniere nello stesso eguali modo ,yellow,specificazione,True,2,True
121,121,121,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,non e possibile nulla ,sancire,J,Mix,"('red', 1, 0)",red,non e possibile nulla ,red,sancire,True,2,True
122,122,122,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,normale ,giudizio,J,Mix,"('red', 3, 1)",red,normale ,red,giudizio,True,2,True
123,123,123,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,non lo so ,non_risposta,J,Mix,"('red', 3, 1)",red,non lo so ,red,non_risposta,True,2,True
124,124,124,Come descriverebbe un trattamento efficace?,Descrizione,utile per la popola detenuta ,giudizio,J,Mix,"('red', 3, 1)",red,utile per la popola detenuta ,red,giudizio,True,2,True
125,125,125,Come ti descriveresti prima di entrare in carcere?,Descrizione,"vi sono normative e decreti legge che tendono alla rieducazione e al 
reiserimento di soggetti non rispettosi della legge e ",commento,J,Mix,"('red', 3, 1)",red,"vi sono normative e decreti legge che tendono alla rieducazione e al 
reiserimento di soggetti non rispettosi della legge e ",red,commento,True,2,True
126,126,126,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,forse ti fa ripensare ,possibilita,J,Mix,"('yellow', 2, 2)",yellow,forse ti fa ripensare ,yellow,possibilita,True,2,True
127,127,127,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,Descrizione,dare meta ai detenuti già seguiti dal sent ,descrizione,J,Mix,"('green', 0, 1)",green,dare meta ai detenuti già seguiti dal sent ,green,descrizione,True,2,True
128,128,128,Come ti descriveresti prima di entrare in carcere?,Descrizione,mi descrivi libero e sentito per gli sbagli ,sancire,J,Mix,"('red', 1, 0)",red,mi descrivi libero e sentito per gli sbagli ,red,sancire,True,2,True
129,129,129,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,la persona che consuma le ervina e una persona che non esiste nella vita ,sancire,J,Mix,"('red', 1, 0)",red,la persona che consuma le ervina e una persona che non esiste nella vita ,red,sancire,True,2,True
130,130,130,Come descriverebbe una persona che è stata condannata per lo stesso reato che è stato imputato anche a lei?,Descrizione,e e e e 025 che ha perso la famiglia il paese d origine parenti e amici ,sancire,J,Mix,"('red', 1, 0)",red,e e e e 025 che ha perso la famiglia il paese d origine parenti e amici ,red,sancire,True,2,True
131,131,131,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,albo temp a dialogo con il resi dell istmo ,sancire,J,Mix,"('red', 1, 0)",red,albo temp a dialogo con il resi dell istmo ,red,sancire,True,2,True
132,132,132,Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena quali elementi prenderebbe in considerazione?,Descrizione,possi attivita lavora possi spazio celle possi sale comune e e ,descrizione,J,Mix,"('green', 0, 1)",green,possi attivita lavora possi spazio celle possi sale comune e e ,green,descrizione,True,2,True
133,133,133,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,ogni individuo ha il diritto di credere e vivere come vuole e quindi non permettere agli stranieri senza permesso di soggiorno di rimanere in italia ,commento,J,Mix,"('red', 3, 1)",red,ogni individuo ha il diritto di credere e vivere come vuole e quindi non permettere agli stranieri senza permesso di soggiorno di rimanere in italia ,red,commento,True,2,True
134,134,134,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,Descrizione,osservazione detenuto e colloqui e verio sul ferri e contatti servizi e sostituzioni e privato sociale e partecipai equi e diagnosi trattamentale ,descrizione,J,Mix,"('green', 0, 1)",green,osservazione detenuto e colloqui e verio sul ferri e contatti servizi e sostituzioni e privato sociale e partecipai equi e diagnosi trattamentale ,green,descrizione,True,2,True
135,135,135,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,"il trattamento nel campo sanitario, organizzazione dei pasti la presenza dello attivita sportiva paleserai campo sportivo dare i diritti ai detenuti stranieri nella loro assistenza del costruire la loro vita ",giudizio,J,Mix,"('red', 3, 1)",red,"il trattamento nel campo sanitario, organizzazione dei pasti la presenza dello attivita sportiva paleserai campo sportivo dare i diritti ai detenuti stranieri nella loro assistenza del costruire la loro vita ",red,giudizio,True,2,True
136,136,136,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,non consumo ,non_risposta,J,Mix,"('red', 3, 1)",red,non consumo ,red,non_risposta,True,2,True
137,137,137,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,non posso le altre persone visto che mi trovo qui ,non_risposta,J,Mix,"('red', 3, 1)",red,non posso le altre persone visto che mi trovo qui ,red,non_risposta,True,2,True
138,138,138,"Se la risposta data alla risposta precedente è per nulla efficaci/poco efficaci 0 efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,i trattamento rieducativi sono degli strumenti validi per il raggiungimento degli obiettivi dello operatore ,prescrizione,J,Mix,"('yellow', 4, 4)",yellow,i trattamento rieducativi sono degli strumenti validi per il raggiungimento degli obiettivi dello operatore ,yellow,prescrizione,True,2,True
139,139,139,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,e per questo le conigliere di non nessun errore ,generalizzazione,J,Mix,"('red', 3, 1)",red,e per questo le conigliere di non nessun errore ,red,generalizzazione,True,2,True
140,140,140,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,Descrizione,progetto borsa lavoro sostegni economici scorsi forma prof inserimento in strutture chiuse specializzate scorsi scolari ,descrizione,J,Mix,"('green', 0, 1)",green,progetto borsa lavoro sostegni economici scorsi forma prof inserimento in strutture chiuse specializzate scorsi scolari ,green,descrizione,True,2,True
141,141,141,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,Descrizione,"riempiendo di questionari 
somministrazione sost alternate incontri collo pio incontri sporadici con ass solc deputati a tale situai tosai e nessun supporto esterno dato dai familiari e i quali spesso sono tutti nel paese di origine ",descrizione,J,Mix,"('green', 0, 1)",green,"riempiendo di questionari 
somministrazione sost alternate incontri collo pio incontri sporadici con ass solc deputati a tale situai tosai e nessun supporto esterno dato dai familiari e i quali spesso sono tutti nel paese di origine ",green,descrizione,True,2,True
