,Unnamed: 0,Unnamed: 0.1,Question,QRep,Answer,Rep,Skill,Dataset,p,MacroCat,text,label,label2,is_valid,set_tag,is_test
97,97,97,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,non uso sostanze ,non_risposta,J,Mix,"('red', 3, 1)",red,non uso sostanze ,red,non_risposta,False,0,False
98,98,98,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,commettere questo reato per sbaglio ,causa,J,Mix,"('red', 2, 1)",red,commettere questo reato per sbaglio ,red,causa,False,0,False
99,99,99,Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena quali elementi prenderebbe in considerazione?,Descrizione,offerta di lavoro ,sancire,J,Mix,"('red', 1, 0)",red,offerta di lavoro ,red,sancire,False,0,False
100,100,100,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,perche nessuno e perfetto ,commento,J,Mix,"('red', 3, 1)",red,perche nessuno e perfetto ,red,commento,False,0,False
101,101,101,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,"che non manchi le acqua nella doccia selezionare la 
nazionalità dei detenuti ",giudizio,J,Mix,"('red', 3, 1)",red,"che non manchi le acqua nella doccia selezionare la 
nazionalità dei detenuti ",red,giudizio,False,0,False
102,102,102,Come descriverebbe una persona che “gode di salute”?,Descrizione,una persona ,generalizzazione,J,Mix,"('red', 3, 1)",red,una persona ,red,generalizzazione,False,0,False
103,103,103,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,da un altro ,generalizzazione,J,Mix,"('red', 3, 1)",red,da un altro ,red,generalizzazione,True,1,False
104,104,104,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,nel senso questo carcere soffrisce di e sezioni di cui 1 e alta sicurezza e e sono comuni ,specificazione,J,Mix,"('yellow', 1, 1)",yellow,nel senso questo carcere soffrisce di e sezioni di cui 1 e alta sicurezza e e sono comuni ,yellow,specificazione,False,0,False
105,105,105,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,queste sostanze illecite e no devono usate perche ti rovinano salute ,commento,J,Mix,"('red', 3, 1)",red,queste sostanze illecite e no devono usate perche ti rovinano salute ,red,commento,False,0,False
106,106,106,come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,Descrizione,importante ,giudizio,J,Mix,"('red', 3, 1)",red,importante ,red,giudizio,False,0,False
107,107,107,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere una persona Detenuta?,Descrizione,buone ed uguali per tutti e ,giudizio,J,Mix,"('red', 3, 1)",red,buone ed uguali per tutti e ,red,giudizio,False,0,False
108,108,108,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,non penso niente!!! ,non_risposta,J,Mix,"('red', 3, 1)",red,non penso niente!!! ,red,non_risposta,False,0,False
109,109,109,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,la mia professino e lo sporte ,non_risposta,J,Mix,"('red', 3, 1)",red,la mia professino e lo sporte ,red,non_risposta,False,0,False
110,110,110,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,tess risposta perche non ho capito il significato ,giustificazione,J,Mix,"('red', 4, 1)",red,tess risposta perche non ho capito il significato ,red,giustificazione,False,0,False
111,111,111,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,ci descrive come pesce le italo ,sancire,J,Mix,"('red', 1, 0)",red,ci descrive come pesce le italo ,red,sancire,False,0,False
112,112,112,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,importante ,giudizio,J,Mix,"('red', 3, 1)",red,importante ,red,giudizio,False,0,False
113,113,113,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona deternuta?,Descrizione,cioe un emulatore ,specificazione,J,Mix,"('yellow', 1, 1)",yellow,cioe un emulatore ,yellow,specificazione,False,0,False
114,114,114,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,e una persona poco responsabile di cio che ha fatto e dei propri sbagli ,giudizio,J,Mix,"('red', 3, 1)",red,e una persona poco responsabile di cio che ha fatto e dei propri sbagli ,red,giudizio,False,0,False
115,115,115,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,come quale ali detenuto ,sancire,J,Mix,"('red', 1, 0)",red,come quale ali detenuto ,red,sancire,False,0,False
116,116,116,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,aprire le porte perche con le porte chiuse si litigai ,giudizio,J,Mix,"('red', 3, 1)",red,aprire le porte perche con le porte chiuse si litigai ,red,giudizio,False,0,False
117,117,117,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,mi piacerebbe avessimo la doccia in cella perche e pia iginio ,sancire,J,Mix,"('red', 1, 0)",red,mi piacerebbe avessimo la doccia in cella perche e pia iginio ,red,sancire,True,1,False
118,118,118,Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena quali elementi prenderebbe in considerazione?,Descrizione,possibilita di accesso a corsi formavi e culturale e all'attivit... Lavorativa; ,descrizione,J,Mix,"('green', 0, 1)",green,possibilita di accesso a corsi formavi e culturale e all'attivit... Lavorativa; ,green,descrizione,False,0,False
119,119,119,Come ti descriveresti prima di entrare in carcere?,Descrizione,prima che entravo non avevo quei pensieri che ho adesso e vedevo la mia vita diversa e qui dentro la ,valutazione,J,Mix,"('yellow', 5, 5)",yellow,prima che entravo non avevo quei pensieri che ho adesso e vedevo la mia vita diversa e qui dentro la ,yellow,valutazione,False,0,False
120,120,120,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,Descrizione,rec risorse est e abitazione e lavoro e che non esistono progetto individualizzato sostegno individuare e sostegno soci ,descrizione,J,Mix,"('green', 0, 1)",green,rec risorse est e abitazione e lavoro e che non esistono progetto individualizzato sostegno individuare e sostegno soci ,green,descrizione,False,0,False
121,121,121,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,mi allontano da questa strada ,commento,J,Mix,"('red', 3, 1)",red,mi allontano da questa strada ,red,commento,False,0,False
122,122,122,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,da altri peter ,descrizione,J,Mix,"('green', 0, 1)",green,da altri peter ,green,descrizione,False,0,False
123,123,123,Come si descriverebbe come persona straniera detenuta,Descrizione,normale ,giudizio,J,Mix,"('red', 3, 1)",red,normale ,red,giudizio,False,0,False
124,124,124,Come descriverebbe una persona che “gode di salute”?,Descrizione,una persona di nessun tipo di armano nell'arco della giornata ,descrizione,J,Mix,"('green', 0, 1)",green,una persona di nessun tipo di armano nell'arco della giornata ,green,descrizione,True,1,False
125,125,125,Come ti descriveresti prima di entrare in carcere?,Descrizione,bene tutto al suo posto ,sancire,J,Mix,"('red', 1, 0)",red,bene tutto al suo posto ,red,sancire,False,0,False
126,126,126,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,efficienza della direzione e degli educati ,considerazione,J,Mix,"('green', 3, 5)",green,efficienza della direzione e degli educati ,green,considerazione,False,0,False
127,127,127,Come ti descriverai una volta uscito dal carcere?,Descrizione,come una persona tranquilla che deve iniziare una nuova normale lavorando ,giudizio,J,Mix,"('red', 3, 1)",red,come una persona tranquilla che deve iniziare una nuova normale lavorando ,red,giudizio,False,0,False
128,128,128,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,a suo lavoro non pensa ad altro ,sancire,J,Mix,"('red', 1, 0)",red,a suo lavoro non pensa ad altro ,red,sancire,False,0,False
129,129,129,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,"perche qui in questo istituito funzionale le
attivit… rieducative e anzi hanno l'
effetto contrario e rimettono nella stessa cella con delle
persone malate ed le attivita di lavoro donava per niente bene quindi impasto zero e ",descrizione,J,Mix,"('green', 0, 1)",green,"perche qui in questo istituito funzionale le
attivit… rieducative e anzi hanno l'
effetto contrario e rimettono nella stessa cella con delle
persone malate ed le attivita di lavoro donava per niente bene quindi impasto zero e ",green,descrizione,False,0,False
130,130,130,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,Descrizione,collo r ingo e qualora dovesse emerge stato tosai segnalazione del caso al competente sent ,descrizione,J,Mix,"('green', 0, 1)",green,collo r ingo e qualora dovesse emerge stato tosai segnalazione del caso al competente sent ,green,descrizione,True,1,False
131,131,131,Come descriverebbe una persona che “gode di salute”?,Descrizione,non sintomatologia evidente ,sancire,J,Mix,"('red', 1, 0)",red,non sintomatologia evidente ,red,sancire,False,0,False
132,132,132,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,alla adulazione italiana ,generalizzazione,J,Mix,"('red', 3, 1)",red,alla adulazione italiana ,red,generalizzazione,False,0,False
133,133,133,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,cibo attivita sportive cabina telefonica e ,giudizio,J,Mix,"('red', 3, 1)",red,cibo attivita sportive cabina telefonica e ,red,giudizio,False,0,False
134,134,134,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,mi descriverebbe nello stesso modo che descrive gli altri detenuti e ,sancire,J,Mix,"('red', 1, 0)",red,mi descriverebbe nello stesso modo che descrive gli altri detenuti e ,red,sancire,False,0,False
135,135,135,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,pazienza essere utile ed amare il prossimo ,commento,J,Mix,"('red', 3, 1)",red,pazienza essere utile ed amare il prossimo ,red,commento,False,0,False
136,136,136,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,009) molto male ,giudizio,J,Mix,"('red', 3, 1)",red,009) molto male ,red,giudizio,False,0,False
137,137,137,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,non lo sop ,giudizio,J,Mix,"('red', 3, 1)",red,non lo sop ,red,giudizio,False,0,False
138,138,138,Come descriverebbe una persona che “gode di salute”?,Descrizione,obiettivi fisica nella norma squilibrio psichico conservato ,sancire,J,Mix,"('red', 1, 0)",red,obiettivi fisica nella norma squilibrio psichico conservato ,red,sancire,False,0,False
139,139,139,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,"farlavorare un italiano come me dislocato o comunque acculturato, come scrivono sosia una figura che scrive lee domande degli stranieri e insegna un pot pot di italiano poi la scuola per insegnare meglio ",descrizione,J,Mix,"('green', 0, 1)",green,"farlavorare un italiano come me dislocato o comunque acculturato, come scrivono sosia una figura che scrive lee domande degli stranieri e insegna un pot pot di italiano poi la scuola per insegnare meglio ",green,descrizione,False,0,False
140,140,140,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,si le informazione e la conoscenza da entrambe le parti ,descrizione,J,Mix,"('green', 0, 1)",green,si le informazione e la conoscenza da entrambe le parti ,green,descrizione,False,0,False
141,141,141,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,Descrizione,non so ,giustificazione,J,Mix,"('red', 4, 1)",red,non so ,red,giustificazione,False,0,False
142,142,142,"Per sviluppare le competenze che il suo ruolo richiede, in che modo l’Amministrazione Penitenziaria fornisce occasioni che reputa efficaci rispetto agli obiettivi e alle competenze previste dal suo ruolo?",Descrizione,non ci sono mai corsi di aggiornamento specifici ,descrizione,J,Mix,"('green', 0, 1)",green,non ci sono mai corsi di aggiornamento specifici ,green,descrizione,False,0,False
