,index,Unnamed: 0,Question,QRep,Answer,Rep,Skill,Dataset,p,MacroCat,text,label,label2,is_valid,set_tag,is_test
82,82,44,Come descriverebbe i possibili interventi clinico-assistenziali?,descrizione,"però aiutare a sdrammatizzare, cioè e quindi, nel senso appunto, in primo luogo quelli che vivono intorno non devono vivere, non vivere la persona come un malato, come un diverso, però nello stesso tempo nemmeno negare il suo disagio, cioè il suo problema,",prescrizione,J,Mix,"('yellow', 4, 4)",yellow,"però aiutare a sdrammatizzare, cioè e quindi, nel senso appunto, in primo luogo quelli che vivono intorno non devono vivere, non vivere la persona come un malato, come un diverso, però nello stesso tempo nemmeno negare il suo disagio, cioè il suo problema,",yellow,prescrizione,True,2,True
83,83,44,Come descriverebbe i possibili interventi clinico-assistenziali?,descrizione,"cioè cercare di aiutarlo a trovare delle strategie quando si sbatte contro il limite insomma,",dichiarazione_intenti,J,Mix,"('red', 5, 4)",red,"cioè cercare di aiutarlo a trovare delle strategie quando si sbatte contro il limite insomma,",red,dichiarazione_intenti,True,2,True
84,84,44,Come descriverebbe i possibili interventi clinico-assistenziali?,descrizione,"se non può fare quella cosa che, non puoi dire lo stesso anche se non puoi farlo, perché se lui voleva fare calcio e non può farlo, è giusto dire “mi dispiace che tu non possa fare calcio”, cioè stargli vicino rispetto a questa cosa,",prescrizione,J,Mix,"('yellow', 4, 4)",yellow,"se non può fare quella cosa che, non puoi dire lo stesso anche se non puoi farlo, perché se lui voleva fare calcio e non può farlo, è giusto dire “mi dispiace che tu non possa fare calcio”, cioè stargli vicino rispetto a questa cosa,",yellow,prescrizione,True,2,True
85,85,44,Come descriverebbe i possibili interventi clinico-assistenziali?,descrizione,"dopo, se si può, aiutarlo a trovare delle vie che comunque gli permettano di realizzarsi in qualche modo e di superare questa, la sua problematica, nel senso sapendo, consapevole che ce l’ha, però vedere che comunque ci sono tante POSSIBILITA e che può cavarsela bene lo stesso insomma.",dichiarazione_intenti,J,Mix,"('red', 5, 4)",red,"dopo, se si può, aiutarlo a trovare delle vie che comunque gli permettano di realizzarsi in qualche modo e di superare questa, la sua problematica, nel senso sapendo, consapevole che ce l’ha, però vedere che comunque ci sono tante POSSIBILITA e che può cavarsela bene lo stesso insomma.",red,dichiarazione_intenti,True,2,True
86,86,45,Come descriverebbe una violenza sessuale?,descrizione,Nel corso dell'adolescenza entrambi i fratelli iniziarono ad utilizzare stupefacenti fino a sviluppare una forte dipendenza. ,implicazione,J,Mix,"('red', 9, 7)",red,Nel corso dell'adolescenza entrambi i fratelli iniziarono ad utilizzare stupefacenti fino a sviluppare una forte dipendenza. ,red,implicazione,True,2,True
87,87,45,Come descriverebbe una violenza sessuale?,descrizione,"E. ha tentato, da maggiorenne, un riavvicinamento con il padre naturale, residente a V., avviando anche una temporanea convivenza con lui.   ",generalizzazione,J,Mix,"('red', 3, 1)",red,"E. ha tentato, da maggiorenne, un riavvicinamento con il padre naturale, residente a V., avviando anche una temporanea convivenza con lui.   ",red,generalizzazione,True,2,True
88,88,45,Come descriverebbe una violenza sessuale?,descrizione," L'ombra del senso di colpa, e la presenza di forti incomprensioni, hanno fatto fallire questa esperienza.",causa,J,Mix,"('red', 2, 1)",red," L'ombra del senso di colpa, e la presenza di forti incomprensioni, hanno fatto fallire questa esperienza.",red,causa,True,2,True
89,89,45,Come descriverebbe una violenza sessuale?,descrizione,".      A detta dell'utente, che non sembrava soddisfatto di tale inserimento lavorativo, ",opinione,J,Mix,"('red', 5, 3)",red,".      A detta dell'utente, che non sembrava soddisfatto di tale inserimento lavorativo, ",red,opinione,True,2,True
90,90,45,Come descriverebbe una violenza sessuale?,descrizione,"A detta dell'utente, l'ambiente di lavoro stesso avrebbe, in qualche modo, influenzato la ricaduta stessa.",descrizione,J,Mix,"('green', 0, 1)",green,"A detta dell'utente, l'ambiente di lavoro stesso avrebbe, in qualche modo, influenzato la ricaduta stessa.",green,descrizione,True,2,True
91,91,45,Come descriverebbe una violenza sessuale?,descrizione,"Di nuovo in carcere, e non disponendo nuovamente del sostegno da parte della famiglia, l'unico punto di riferimento per E. sono stati gli operatori del Ser.T., ai quali l'utente non ha mai smesso di scrivere.",sancire,J,Mix,"('red', 1, 0)",red,"Di nuovo in carcere, e non disponendo nuovamente del sostegno da parte della famiglia, l'unico punto di riferimento per E. sono stati gli operatori del Ser.T., ai quali l'utente non ha mai smesso di scrivere.",red,sancire,True,2,True
92,92,45,Come descriverebbe una violenza sessuale?,descrizione,Sfortunatamente la struttura di personalità di E. non era compatibile con un contesto rigido come quello di 'S. P.'; ,sancire,J,Mix,"('red', 1, 0)",red,Sfortunatamente la struttura di personalità di E. non era compatibile con un contesto rigido come quello di 'S. P.'; ,red,sancire,True,2,True
93,93,45,Come descriverebbe una violenza sessuale?,descrizione,questo molto probabilmente il principale motivo del fallimento di questo intervento.,giustificazione,J,Mix,"('red', 4, 1)",red,questo molto probabilmente il principale motivo del fallimento di questo intervento.,red,giustificazione,True,2,True
94,94,45,Come descriverebbe una violenza sessuale?,descrizione,"Le problematiche affettive di E., nucleo centrale intorno al quale è stato costruito il disturbo borderline  di personalità, necessitano da sempre di uno spazio di elaborazione e contenimento, ",prescrizione,J,Mix,"('yellow', 4, 4)",yellow,"Le problematiche affettive di E., nucleo centrale intorno al quale è stato costruito il disturbo borderline  di personalità, necessitano da sempre di uno spazio di elaborazione e contenimento, ",yellow,prescrizione,True,2,True
95,95,45,Come descriverebbe una violenza sessuale?,descrizione,"spazio rispetto al quale, da quanto apprendiamo dalla corrispondenza, il paziente sembra essere oggi maggiormente motivato.",opinione,J,Mix,"('red', 5, 3)",red,"spazio rispetto al quale, da quanto apprendiamo dalla corrispondenza, il paziente sembra essere oggi maggiormente motivato.",red,opinione,True,2,True
96,96,46,Come descriverebbe un paziente oncologico operato per neoplasia?,descrizione,"Dopo tanto vado in pensione,",descrizione,J,Mix,"('green', 0, 1)",green,"Dopo tanto vado in pensione,",green,descrizione,True,2,True
97,97,46,Come descriverebbe un paziente oncologico operato per neoplasia?,descrizione,mi auguro di godermeli,sancire,J,Mix,"('red', 1, 0)",red,mi auguro di godermeli,red,sancire,True,2,True
98,98,47,Come descriverebbe una persona che ha fatto esperienza di una cardiopatia congenita?,descrizione,"Che può avere dei deficit, (…) ma sono delle persone che non mollano mai. Abituate a guerreggiare con la vita.",giudizio,J,Mix,"('red', 3, 1)",red,"Che può avere dei deficit, (…) ma sono delle persone che non mollano mai. Abituate a guerreggiare con la vita.",red,giudizio,True,2,True
99,99,47,Come descriverebbe una persona che ha fatto esperienza di una cardiopatia congenita?,descrizione,"diventa a volte blu,",descrizione,J,Mix,"('green', 0, 1)",green,"diventa a volte blu,",green,descrizione,True,2,True
100,100,48,Come descriverebbe i possibili interventi clinico-assistenziali?,descrizione,"Ecco, come ho accennato prima magari avere un supporto economico dall’INPS o, insomma dall’istituto che segue insomma delle cardiopatie come in questo caso, magari a livello economico;",proposta,J,Mix,"('green', 4, 5)",green,"Ecco, come ho accennato prima magari avere un supporto economico dall’INPS o, insomma dall’istituto che segue insomma delle cardiopatie come in questo caso, magari a livello economico;",green,proposta,True,2,True
101,101,48,Come descriverebbe i possibili interventi clinico-assistenziali?,descrizione,"ce le abbiamo già, perché ogni volta che noi facciamo delle visite specifiche non paghiamo il ticket ecc. ecc., però magari nelle trasferte o nelle visite un po’ più specifiche magari un supporto un po’ più sostanzioso a livello economico potrebbe essere positivo.",specificazione,J,Mix,"('yellow', 1, 1)",yellow,"ce le abbiamo già, perché ogni volta che noi facciamo delle visite specifiche non paghiamo il ticket ecc. ecc., però magari nelle trasferte o nelle visite un po’ più specifiche magari un supporto un po’ più sostanzioso a livello economico potrebbe essere positivo.",yellow,specificazione,True,2,True
102,102,48,Come descriverebbe i possibili interventi clinico-assistenziali?,descrizione,"Si, servirebbe appunto per gestire in maniera migliore insomma la situazione anche a livello lavorativo, perché per esempio io se vado via questo weekend, come ho già detto, a Massa, devo prendermi dei giorni di ferie dal lavoro, ecc. ecc.,",valutazione,J,Mix,"('yellow', 5, 5)",yellow,"Si, servirebbe appunto per gestire in maniera migliore insomma la situazione anche a livello lavorativo, perché per esempio io se vado via questo weekend, come ho già detto, a Massa, devo prendermi dei giorni di ferie dal lavoro, ecc. ecc.,",yellow,valutazione,True,2,True
103,103,48,Come descriverebbe i possibili interventi clinico-assistenziali?,descrizione,"quindi questo potrebbe essere un po’ un fattore su cui migliorare insomma, a livello di Stato,",possibilita,J,Mix,"('yellow', 2, 2)",yellow,"quindi questo potrebbe essere un po’ un fattore su cui migliorare insomma, a livello di Stato,",yellow,possibilita,True,2,True
104,104,48,Come descriverebbe i possibili interventi clinico-assistenziali?,descrizione,"ma, vedremo come andrà.",commento,J,Mix,"('red', 3, 1)",red,"ma, vedremo come andrà.",red,commento,True,2,True
105,105,49,Come descriverebbe una persona che si laurea  in psicologia?,descrizione,la capacità di ascoltare gli altri e di rendersi conto di quello che gli capita attorno; la capacità di sfruttare le teorie studiate per aiutare le persone che richiedono un loro aiuto; la capacità di risolvere conflitti personali o interpersonali,descrizione,J,Mix,"('green', 0, 1)",green,la capacità di ascoltare gli altri e di rendersi conto di quello che gli capita attorno; la capacità di sfruttare le teorie studiate per aiutare le persone che richiedono un loro aiuto; la capacità di risolvere conflitti personali o interpersonali,green,descrizione,True,2,True
106,106,50,Come descriverebbe un utente dei servizi psichiatrici?,descrizione,"impaurita, euforica, angosciata, sola o troppo oppressa dagli altri, più sicura ma con molte insicurezze",giudizio,J,Mix,"('red', 3, 1)",red,"impaurita, euforica, angosciata, sola o troppo oppressa dagli altri, più sicura ma con molte insicurezze",red,giudizio,True,2,True
107,107,51,Come descriverebbe una persona che “vive in salute”?,descrizione,"prendere le medicine che mi hanno dato e poi fare gli esami che mi dicono di fare,del sangue, ECG",descrizione,J,Mix,"('green', 0, 1)",green,"prendere le medicine che mi hanno dato e poi fare gli esami che mi dicono di fare,del sangue, ECG",green,descrizione,True,2,True
108,108,52,Come descriverebbe una persona che ha fatto esperienza di una cardiopatia congenita?,descrizione,"Io se fossi un genitore, anche se sì, non avrei problemi nella mia vita, perché alla fine sarei felice di aiutarlo, e sostenerlo, e dargli tutte le cure, e dargli tutto il mio sostegno, perché alla fine è mio figlio, ovviamente non è una persona a caso, e quindi l’avrei comunque aiutato;",valutazione,J,Mix,"('yellow', 5, 5)",yellow,"Io se fossi un genitore, anche se sì, non avrei problemi nella mia vita, perché alla fine sarei felice di aiutarlo, e sostenerlo, e dargli tutte le cure, e dargli tutto il mio sostegno, perché alla fine è mio figlio, ovviamente non è una persona a caso, e quindi l’avrei comunque aiutato;",yellow,valutazione,True,2,True
109,109,52,Come descriverebbe una persona che ha fatto esperienza di una cardiopatia congenita?,descrizione,"ehm, secondo me non, non, non sarebbe un, un ostacolo nella mia vita portarlo magari a più visite mediche di altri bambini che non hanno problemi, perché alla fine lo farei per piacere e per volontà mia, ecco.",valutazione,J,Mix,"('yellow', 5, 5)",yellow,"ehm, secondo me non, non, non sarebbe un, un ostacolo nella mia vita portarlo magari a più visite mediche di altri bambini che non hanno problemi, perché alla fine lo farei per piacere e per volontà mia, ecco.",yellow,valutazione,True,2,True
110,110,53,Il testo come descrive le caratteristiche cliniche del disturbo da deficit dell’attenzione/iperattività?,descrizione,"""Disturbo da deficit attentivo/iperattività"" è l'etichetta diagnostica utilizzata per descrivere una popolazione eterogenea e vasta di bambini che presentano una serie di problemi",sancire,J,Mix,"('red', 1, 0)",red,"""Disturbo da deficit attentivo/iperattività"" è l'etichetta diagnostica utilizzata per descrivere una popolazione eterogenea e vasta di bambini che presentano una serie di problemi",red,sancire,True,2,True
111,111,53,Il testo come descrive le caratteristiche cliniche del disturbo da deficit dell’attenzione/iperattività?,descrizione,le cui manifestazioni più evidenti riguardano la difficoltà a mantenere l'attenzione e a controllare l'impulsività e il movimento (nel bambino possono essere presenti entrambi questi aspetti o solo uno di questi),specificazione,J,Mix,"('yellow', 1, 1)",yellow,le cui manifestazioni più evidenti riguardano la difficoltà a mantenere l'attenzione e a controllare l'impulsività e il movimento (nel bambino possono essere presenti entrambi questi aspetti o solo uno di questi),yellow,specificazione,True,2,True
