,index,Unnamed: 0,Question,QRep,Answer,Rep,Skill,Dataset,p,MacroCat,text,label,label2,is_valid,set_tag,is_test
97,97,97,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,"ho-conosciuto l' opport-trattam attr-aiutanti, e attr-resp presenti-qui",descrizione,J,Mix,"('green', 0, 1)",green,"ho-conosciuto l' opport-trattam attr-aiutanti, e attr-resp presenti-qui",green,descrizione,True,2,True
98,98,98,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,lav-all-int dell' istituto perche non-ho-ness qui-in-italia,non_risposta,J,Mix,"('red', 3, 1)",red,lav-all-int dell' istituto perche non-ho-ness qui-in-italia,red,non_risposta,True,2,True
99,99,99,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,lav-all-est dell' istituto per-regol-docum e garant-mio-futuro istruzione per-avere-un-esp l' attiv-culturale amo-la-cultura e amo-lo-sport chiedo-l-aiuto alle-pers-esterne,non_risposta,J,Mix,"('red', 3, 1)",red,lav-all-est dell' istituto per-regol-docum e garant-mio-futuro istruzione per-avere-un-esp l' attiv-culturale amo-la-cultura e amo-lo-sport chiedo-l-aiuto alle-pers-esterne,red,non_risposta,True,2,True
100,100,100,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,mi-hanno-detto,specificazione,J,Mix,"('yellow', 1, 1)",yellow,mi-hanno-detto,yellow,specificazione,True,2,True
101,101,101,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,"ho-appreso queste-info tr-tv, tr-assist-soc, tr-volontariato",non_risposta,J,Mix,"('red', 3, 1)",red,"ho-appreso queste-info tr-tv, tr-assist-soc, tr-volontariato",red,non_risposta,True,2,True
102,102,102,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,mi-ha-detto qualcuno,giudizio,J,Mix,"('red', 3, 1)",red,mi-ha-detto qualcuno,red,giudizio,True,2,True
103,103,103,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,sono da-poco-in-carc e quello-che-ho capito e xche-m-piac-leg e conosco uno-lavora-in-bibl,non_risposta,J,Mix,"('red', 3, 1)",red,sono da-poco-in-carc e quello-che-ho capito e xche-m-piac-leg e conosco uno-lavora-in-bibl,red,non_risposta,True,2,True
104,104,104,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,ho-fatto tanta-scuola qui-dentro alcune-cose che fanno nella-vita-norm io le-so-gia ma ci-vuole-del-tempo,non_risposta,J,Mix,"('red', 3, 1)",red,ho-fatto tanta-scuola qui-dentro alcune-cose che fanno nella-vita-norm io le-so-gia ma ci-vuole-del-tempo,red,non_risposta,True,2,True
105,105,105,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,"comp-di-cella 
",giudizio,J,Mix,"('red', 3, 1)",red,"comp-di-cella 
",red,giudizio,True,2,True
106,106,106,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,"xche-lo-so queste-cose in-carc 
",giudizio,J,Mix,"('red', 3, 1)",red,"xche-lo-so queste-cose in-carc 
",red,giudizio,True,2,True
107,107,107,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,"xche-lo-so che queste-cose in-carc 
",commento,J,Mix,"('red', 3, 1)",red,"xche-lo-so che queste-cose in-carc 
",red,commento,True,2,True
108,108,108,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,"con-la-pratica 
",commento,J,Mix,"('red', 3, 1)",red,"con-la-pratica 
",red,commento,True,2,True
109,109,109,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,"dai propri-connazion e da-tv 
",descrizione,J,Mix,"('green', 0, 1)",green,"dai propri-connazion e da-tv 
",green,descrizione,True,2,True
110,110,110,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,con un avviso nella-sezione sono-riusc-a-sapere le seguenti opport-trattam,commento,J,Mix,"('red', 3, 1)",red,con un avviso nella-sezione sono-riusc-a-sapere le seguenti opport-trattam,red,commento,True,2,True
111,111,111,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,ho-av-l-info da (amici),descrizione,J,Mix,"('green', 0, 1)",green,ho-av-l-info da (amici),green,descrizione,True,2,True
112,112,112,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,ho-visto dentro un-altro,specificazione,J,Mix,"('yellow', 1, 1)",yellow,ho-visto dentro un-altro,yellow,specificazione,True,2,True
113,113,113,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,ho-saputo da-altri-imputati,descrizione,J,Mix,"('green', 0, 1)",green,ho-saputo da-altri-imputati,green,descrizione,True,2,True
114,114,114,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,che sono-stati in-altri,commento,J,Mix,"('red', 3, 1)",red,che sono-stati in-altri,red,commento,True,2,True
115,115,115,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,li-ho nei manifesti,giustificazione,J,Mix,"('red', 4, 1)",red,li-ho nei manifesti,red,giustificazione,True,2,True
116,116,116,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,tutti i trattam-rieduc che noi conosciamo possiamo-ringr al direttore del-carc,descrizione,J,Mix,"('green', 0, 1)",green,tutti i trattam-rieduc che noi conosciamo possiamo-ringr al direttore del-carc,green,descrizione,True,2,True
117,117,117,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,"che si 
e sempre dimostrato molto int-al-beness di-noi,",sancire,J,Mix,"('red', 1, 0)",red,"che si 
e sempre dimostrato molto int-al-beness di-noi,",red,sancire,True,2,True
118,118,118,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,"ed anche alla coll-person-peni
",descrizione,J,Mix,"('green', 0, 1)",green,"ed anche alla coll-person-peni
",green,descrizione,True,2,True
119,119,119,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,perche e-molto-normale qui,giustificazione,J,Mix,"('red', 4, 1)",red,perche e-molto-normale qui,red,giustificazione,True,2,True
120,120,120,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,l' unico-cont che ho con-l-esterno sono le telefonate,descrizione,J,Mix,"('green', 0, 1)",green,l' unico-cont che ho con-l-esterno sono le telefonate,green,descrizione,True,2,True
121,121,121,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,"in-primo-luogo, l' unico-mezzo che ho per mantenere-il-cont con-mondo-esterno sono le lettere",descrizione,J,Mix,"('green', 0, 1)",green,"in-primo-luogo, l' unico-mezzo che ho per mantenere-il-cont con-mondo-esterno sono le lettere",green,descrizione,True,2,True
122,122,122,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,attr le pers-gia-st-deten,non_risposta,J,Mix,"('red', 3, 1)",red,attr le pers-gia-st-deten,red,non_risposta,True,2,True
123,123,123,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,le ho-conosciute attr-le-norme dell-istituto,non_risposta,J,Mix,"('red', 3, 1)",red,le ho-conosciute attr-le-norme dell-istituto,red,non_risposta,True,2,True
124,124,124,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,"nell-ist-penit-spag seguivo-corso-univ
",non_risposta,J,Mix,"('red', 3, 1)",red,"nell-ist-penit-spag seguivo-corso-univ
",red,non_risposta,True,2,True
125,125,125,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,dato-che l' universita un ed si-occupava di chi voleva seguire una carriera-universitaria,non_risposta,J,Mix,"('red', 3, 1)",red,dato-che l' universita un ed si-occupava di chi voleva seguire una carriera-universitaria,red,non_risposta,True,2,True
126,126,126,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,rapp-con-i-parenti sono molto importanti,non_risposta,J,Mix,"('red', 3, 1)",red,rapp-con-i-parenti sono molto importanti,red,non_risposta,True,2,True
127,127,127,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,nel-mio-caso sono padre-di-5-piccoli-figli e in-spagna comunicavo-dir-loro,non_risposta,J,Mix,"('red', 3, 1)",red,nel-mio-caso sono padre-di-5-piccoli-figli e in-spagna comunicavo-dir-loro,red,non_risposta,True,2,True
128,128,128,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,dato-che il carcere-era-fornito di telefoni-pubblici per cui parlavo tutti-i-giorni con-comp-mia-famig,non_risposta,J,Mix,"('red', 3, 1)",red,dato-che il carcere-era-fornito di telefoni-pubblici per cui parlavo tutti-i-giorni con-comp-mia-famig,red,non_risposta,True,2,True
129,129,129,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,cosa che qui-in-italia e-impossibile dovuto al sistema-repressivo e sistema-atavico che esiste attualmente sia per la comunicazione che per gli studi,non_risposta,J,Mix,"('red', 3, 1)",red,cosa che qui-in-italia e-impossibile dovuto al sistema-repressivo e sistema-atavico che esiste attualmente sia per la comunicazione che per gli studi,red,non_risposta,True,2,True
130,130,130,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,tra le tante-cose; tutto-ci? rende il trattam-rieduc-obsol,non_risposta,J,Mix,"('red', 3, 1)",red,tra le tante-cose; tutto-ci? rende il trattam-rieduc-obsol,red,non_risposta,True,2,True
131,131,131,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,"io ho-lavorato, vado-in-chiesa",non_risposta,J,Mix,"('red', 3, 1)",red,"io ho-lavorato, vado-in-chiesa",red,non_risposta,True,2,True
132,132,132,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,"perche ho-frequentato le opport-trattam segnate, 
",descrizione,J,Mix,"('green', 0, 1)",green,"perche ho-frequentato le opport-trattam segnate, 
",green,descrizione,True,2,True
133,133,133,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,"per-esempio: i colloqui, la chiesa, eccetera",specificazione,J,Mix,"('yellow', 1, 1)",yellow,"per-esempio: i colloqui, la chiesa, eccetera",yellow,specificazione,True,2,True
134,134,134,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,alcune le ho-conosciute qui-dentro,descrizione,J,Mix,"('green', 0, 1)",green,alcune le ho-conosciute qui-dentro,green,descrizione,True,2,True
135,135,135,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,"esp di tutto-questo; esp che si-impara a vivere in un-altro-mondo che e questo, mondo-segreto
",non_risposta,J,Mix,"('red', 3, 1)",red,"esp di tutto-questo; esp che si-impara a vivere in un-altro-mondo che e questo, mondo-segreto
",red,non_risposta,True,2,True
136,136,136,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,penso-che sia qualcosa di-molto buono,non_risposta,J,Mix,"('red', 3, 1)",red,penso-che sia qualcosa di-molto buono,red,non_risposta,True,2,True
137,137,137,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,e che almeno si-sa-che c-e-qualcuno-che si-preocc per chi e dentro-il-carc,non_risposta,J,Mix,"('red', 3, 1)",red,e che almeno si-sa-che c-e-qualcuno-che si-preocc per chi e dentro-il-carc,red,non_risposta,True,2,True
138,138,138,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,attr-altri-deten,descrizione,J,Mix,"('green', 0, 1)",green,attr-altri-deten,green,descrizione,True,2,True
139,139,139,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,"attr-i-deten, gli avvocati e il person-del-carc",descrizione,J,Mix,"('green', 0, 1)",green,"attr-i-deten, gli avvocati e il person-del-carc",green,descrizione,True,2,True
140,140,140,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,"mantengo-relazione con-la-mia-famig
attr-le-lettere; 
",non_risposta,J,Mix,"('red', 3, 1)",red,"mantengo-relazione con-la-mia-famig
attr-le-lettere; 
",red,non_risposta,True,2,True
