,index,Unnamed: 0,Question,QRep,Answer,Rep,Skill,Dataset,p,MacroCat,text,label,label2,is_valid,set_tag,is_test
96,96,96,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,l' integrazione sportiva e culturale è tutto ciò che mi fa pensare ,descrizione,J,Mix,"('green', 0, 1)",green,l' integrazione sportiva e culturale è tutto ciò che mi fa pensare ,green,descrizione,True,2,True
97,97,97,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,", le attività_lavorative vengono svolte.",descrizione,J,Mix,"('green', 0, 1)",green,", le attività_lavorative vengono svolte.",green,descrizione,True,2,True
98,98,98,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,"perche gli altri-deten mi-hanno-fat-conosqueste-opport 
",descrizione,J,Mix,"('green', 0, 1)",green,"perche gli altri-deten mi-hanno-fat-conosqueste-opport 
",green,descrizione,True,2,True
99,99,99,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,"non so cosa dire perché il detenuto è come l'uccello in gabbia, non sa niente, sa solo cantare",commento,J,Mix,"('red', 3, 1)",red,"non so cosa dire perché il detenuto è come l'uccello in gabbia, non sa niente, sa solo cantare",red,commento,True,2,True
100,100,100,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena, quali elementi prenderebbe in considerazione",Descrizione,non_so rispondere trovare qualità in_carcere è impossibile. basta dire_che in_una_cella lunga poco_più_di 4 mt e larga 3 metri devono vivere 3 persone ,sancire,J,Mix,"('red', 1, 0)",red,non_so rispondere trovare qualità in_carcere è impossibile. basta dire_che in_una_cella lunga poco_più_di 4 mt e larga 3 metri devono vivere 3 persone ,red,sancire,True,2,True
101,101,101,"Per sviluppare le competenze che il suo ruolo richiede, in che modo l’Amministrazione Penitenziaria fornisce occasioni che reputa efficaci rispetto agli obiettivi e alle competenze previste dal suo ruolo?",Descrizione,"regolamenti che non vengono applicati, 
",generalizzazione,J,Mix,"('red', 3, 1)",red,"regolamenti che non vengono applicati, 
",red,generalizzazione,True,2,True
102,102,102,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,Descrizione,somministr_metad,descrizione,J,Mix,"('green', 0, 1)",green,somministr_metad,green,descrizione,True,2,True
103,103,103,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,come-tutti-altri,sancire,J,Mix,"('red', 1, 0)",red,come-tutti-altri,red,sancire,True,2,True
104,104,104,Come descriverebbe una persona che “gode di salute”?,Descrizione,una persona ha dalla sua parte la buona sorte,sancire,J,Mix,"('red', 1, 0)",red,una persona ha dalla sua parte la buona sorte,red,sancire,True,2,True
105,105,105,Come ti descriveresti prima di entrare in carcere?,Descrizione,i corsi_di_formazione sono pochissimi e non c' e aggiornamento,descrizione,J,Mix,"('green', 0, 1)",green,i corsi_di_formazione sono pochissimi e non c' e aggiornamento,green,descrizione,True,2,True
106,106,106,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona deternuta?,Descrizione,c'e solo un po' po' di passaggio e poi in cella chiusi,specificazione,J,Mix,"('yellow', 1, 1)",yellow,c'e solo un po' po' di passaggio e poi in cella chiusi,yellow,specificazione,True,2,True
107,107,107,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,e da dieci anni che sono in_carcere e non godo di nessun diritto,generalizzazione,J,Mix,"('red', 3, 1)",red,e da dieci anni che sono in_carcere e non godo di nessun diritto,red,generalizzazione,True,2,True
108,108,108,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,"non_ci_sono persone che possono aiutare i
detenuti stranieri
",descrizione,J,Mix,"('green', 0, 1)",green,"non_ci_sono persone che possono aiutare i
detenuti stranieri
",green,descrizione,True,2,True
109,109,109,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,non posso descriverlo per la seconda volta,non_risposta,J,Mix,"('red', 3, 1)",red,non posso descriverlo per la seconda volta,red,non_risposta,True,2,True
110,110,110,Come descriverebbe una persona che “gode di salute”?,Descrizione,una persona lamenta problematiche fisiche,sancire,J,Mix,"('red', 1, 0)",red,una persona lamenta problematiche fisiche,red,sancire,True,2,True
111,111,111,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,parità tra i due,generalizzazione,J,Mix,"('red', 3, 1)",red,parità tra i due,red,generalizzazione,True,2,True
112,112,112,Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena quali elementi prenderebbe in considerazione?,Descrizione,rapporto detenuti (numero) / agente,sancire,J,Mix,"('red', 1, 0)",red,rapporto detenuti (numero) / agente,red,sancire,True,2,True
113,113,113,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,non_è_integrata,non_risposta,J,Mix,"('red', 3, 1)",red,non_è_integrata,red,non_risposta,True,2,True
114,114,114,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,attraverso uno scambio culturale tra di loro,generalizzazione,J,Mix,"('red', 3, 1)",red,attraverso uno scambio culturale tra di loro,red,generalizzazione,True,2,True
115,115,115,Come descriverebbe una persona che “gode di salute”?,Descrizione,una persona con un buon sociale,giudizio,J,Mix,"('red', 3, 1)",red,una persona con un buon sociale,red,giudizio,True,2,True
116,116,116,come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,Descrizione,lavoro . Medio,giudizio,J,Mix,"('red', 3, 1)",red,lavoro . Medio,red,giudizio,True,2,True
117,117,117,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,"poco_efficaci abbiamo bisogno di
informazioni precise ed efficaci , abbiamo
bisogno di_tante
altre cose come corsi che ci aiutino a
trovare un_lavoro subito una_volta usciti
da_qui
",giudizio,J,Mix,"('red', 3, 1)",red,"poco_efficaci abbiamo bisogno di
informazioni precise ed efficaci , abbiamo
bisogno di_tante
altre cose come corsi che ci aiutino a
trovare un_lavoro subito una_volta usciti
da_qui
",red,giudizio,True,2,True
118,118,118,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,"il servizio_medico 
possibilità di parlare con l' educatrice",generalizzazione,J,Mix,"('red', 3, 1)",red,"il servizio_medico 
possibilità di parlare con l' educatrice",red,generalizzazione,True,2,True
119,119,119,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,ne incontriamo solo quando usciamo fuori ,commento,J,Mix,"('red', 3, 1)",red,ne incontriamo solo quando usciamo fuori ,red,commento,True,2,True
120,120,120,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,"c' è bisogno d' acqua 
perché_non funziona bene l' impianto",sancire,J,Mix,"('red', 1, 0)",red,"c' è bisogno d' acqua 
perché_non funziona bene l' impianto",red,sancire,True,2,True
121,121,121,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,non-so,non_risposta,J,Mix,"('red', 3, 1)",red,non-so,red,non_risposta,True,2,True
122,122,122,Come descriverebbe una persona che “gode di salute”?,Descrizione,"che ha curiosità e interessi
che sa di poter contare su sé stesso e sugli altri
che gestisce frustrazioni
che ha mantenuto un certo grado di autostima",sancire,J,Mix,"('red', 1, 0)",red,"che ha curiosità e interessi
che sa di poter contare su sé stesso e sugli altri
che gestisce frustrazioni
che ha mantenuto un certo grado di autostima",red,sancire,True,2,True
123,123,123,Come ti descriveresti prima di entrare in carcere?,Descrizione,molto allegro aiuto persone bisognose,valutazione,J,Mix,"('yellow', 5, 5)",yellow,molto allegro aiuto persone bisognose,yellow,valutazione,True,2,True
124,124,124,Come ti descriveresti prima di entrare in carcere?,Descrizione,piccolo spacciatore,giudizio,J,Mix,"('red', 3, 1)",red,piccolo spacciatore,red,giudizio,True,2,True
125,125,125,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,gli assistenti troppo assenti,descrizione,J,Mix,"('green', 0, 1)",green,gli assistenti troppo assenti,green,descrizione,True,2,True
126,126,126,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,fare attività culturale insieme e renderci più partecipi in_tutto.,descrizione,J,Mix,"('green', 0, 1)",green,fare attività culturale insieme e renderci più partecipi in_tutto.,green,descrizione,True,2,True
127,127,127,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,non_saprei,non_risposta,J,Mix,"('red', 3, 1)",red,non_saprei,red,non_risposta,True,2,True
128,128,128,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,quando si rispettano uno con l'altro ,descrizione,J,Mix,"('green', 0, 1)",green,quando si rispettano uno con l'altro ,green,descrizione,True,2,True
129,129,129,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,"forse in_un_altro_istituto avranno più spazi, qui non_si_può fare un discorso del_genere",commento,J,Mix,"('red', 3, 1)",red,"forse in_un_altro_istituto avranno più spazi, qui non_si_può fare un discorso del_genere",red,commento,True,2,True
130,130,130,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,che anche una_persona innocente si trova anche colpevole,sancire,J,Mix,"('red', 1, 0)",red,che anche una_persona innocente si trova anche colpevole,red,sancire,True,2,True
131,131,131,Come descriverebbe una persona che “gode di salute”?,Descrizione,cura del proprio aspetto fisico,sancire,J,Mix,"('red', 1, 0)",red,cura del proprio aspetto fisico,red,sancire,True,2,True
132,132,132,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona deternuta?,Descrizione,scadenti,giudizio,J,Mix,"('red', 3, 1)",red,scadenti,red,giudizio,True,2,True
133,133,133,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,Descrizione,le azioni che vengono_intraprese per la persona_stran_det presa_carico sono_le_stesse intraprese per un detenuto_italiano,commento,J,Mix,"('red', 3, 1)",red,le azioni che vengono_intraprese per la persona_stran_det presa_carico sono_le_stesse intraprese per un detenuto_italiano,red,commento,True,2,True
134,134,134,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,continuare se possibile manifestazioni che possano coinvolgere italiani_e_stranieri,descrizione,J,Mix,"('green', 0, 1)",green,continuare se possibile manifestazioni che possano coinvolgere italiani_e_stranieri,green,descrizione,True,2,True
135,135,135,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,una persona o che è stata a sbagliare,sancire,J,Mix,"('red', 1, 0)",red,una persona o che è stata a sbagliare,red,sancire,True,2,True
136,136,136,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,nessuno,sancire,J,Mix,"('red', 1, 0)",red,nessuno,red,sancire,True,2,True
137,137,137,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,"E-difficile-rispond a-questa-domanda perche il pensiero della-Persona E-diversoda-1-pers-all-altra , 
",commento,J,Mix,"('red', 3, 1)",red,"E-difficile-rispond a-questa-domanda perche il pensiero della-Persona E-diversoda-1-pers-all-altra , 
",red,commento,True,2,True
138,138,138,come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,Descrizione,comunque sono buoni,giudizio,J,Mix,"('red', 3, 1)",red,comunque sono buoni,red,giudizio,True,2,True
139,139,139,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,non-rispondo perche non-capisco la domanda,giustificazione,J,Mix,"('red', 4, 1)",red,non-rispondo perche non-capisco la domanda,red,giustificazione,True,2,True
140,140,140,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,dare più opportunità all_interno_dei carceri farci socializzare.,generalizzazione,J,Mix,"('red', 3, 1)",red,dare più opportunità all_interno_dei carceri farci socializzare.,red,generalizzazione,True,2,True
